bike,div_rank,gender_rank,overall_rank,run,swim,name
04:41:58,58,405,436,03:53:14,00:55:09,"Bonnal, David 1387"
--:--:--,--,--,--,--:--:--,02:32:45,"Mentis, Konstantin 508"
05:31:14,16,115,991,03:46:34,00:59:40,"Moellebro, Stine 1889"
06:06:53,66,480,1901,04:48:21,01:42:29,"Kim, Youngsun 1242"
--:--:--,--,--,--,--:--:--,00:54:13,"Kessler, Meredith 3034"
04:33:30,25,120,131,03:20:13,01:03:17,"Boulain, Julien 1758"
04:44:00,112,474,507,03:44:40,01:03:27,"Sandford, Nathan 1693"
07:59:30,31,1658,2290,06:56:34,01:26:03,"Weinbrandt, Richard 180"
05:15:17,11,790,873,03:50:15,01:02:41,"Heier, Horst 462"
06:07:51,217,1448,1940,05:10:52,01:28:57,"Gardner, Aaron 1765"
06:25:45,189,1503,2047,05:50:39,01:25:20,"Kessler, Brett 755"
05:40:18,22,218,1307,03:48:09,01:15:31,"Patterson, Cailla 1229"
06:48:10,187,1496,2033,04:54:39,01:43:18,"Reece, Tommy 711"
04:48:38,41,164,179,03:22:01,00:53:12,"Ovchinikov, Dan Kony 2126"
04:50:43,20,165,180,03:13:05,01:00:37,"Capdevila, Joan 1391"
07:42:55,129,1644,2274,06:22:27,01:42:33,"May, Ricky 507"
05:06:55,158,906,1037,04:08:15,01:01:32,"Engstrom, David 895"
06:39:39,109,1459,1956,04:44:59,01:36:05,"Passinger, Michael 415"
05:30:07,54,1192,1477,04:26:30,01:06:53,"Titus, Brett 477"
05:19:29,214,1173,1444,04:17:20,01:22:46,"Thananayagam, Rajan 1011"
06:27:48,37,540,2037,05:26:34,01:45:46,"Nussboum, Mina 555"
05:10:18,78,607,652,03:43:29,00:53:08,"Hunt, Jamie 1043"
05:06:23,4,892,1014,03:54:02,01:15:36,"Gannon, Martin 279"
05:42:10,48,374,1670,04:48:12,01:06:46,"Axfors, Cathrine 2348"
04:52:19,43,452,485,03:31:02,01:07:34,"Beckman, Jeff 881"
06:28:16,219,1460,1957,04:57:10,01:27:07,"Baker, Luke 1799"
07:39:39,10,598,2187,05:32:14,01:49:23,"Grethe Nielsen, Hilda 266"
04:56:27,60,524,561,03:30:20,01:12:13,"Kvernvold, Vidar 1122"
05:58:21,189,1042,1231,03:38:14,01:03:03,"Calduch Prat, Jordi 1023"
05:46:51,95,1378,1813,05:18:39,01:09:47,"Thomas, Dan 420"
05:26:36,46,237,1353,04:11:31,01:09:19,"Kurpershoek, Danielle 1933"
05:46:13,43,242,1371,03:55:40,01:07:55,"Rasmussen, Karen 1563"
05:15:24,79,977,1134,03:56:57,01:13:27,"Seijo, Marc 766"
05:29:55,20,152,1103,03:55:57,01:01:06,"Merlo, Allison 2339"
05:04:04,63,429,461,03:17:12,01:06:13,"Aiello, Fernando 1383"
05:53:33,13,262,1421,04:06:40,01:02:37,"Meynen, Ninke 2447"
06:35:10,24,1637,2265,06:55:55,02:08:16,"Johnsson, Leif-Håkan 146"
05:44:04,41,234,1345,03:50:55,01:14:07,"Walton, Claire 2171"
05:02:36,120,793,878,03:59:42,01:04:31,"Lum, Shannon 1129"
05:03:17,53,845,941,03:46:13,01:19:36,"Denoth, Linard 737"
04:58:15,61,519,555,03:34:40,01:04:59,"Baker, Mitch 2216"
05:14:22,6,899,1026,03:52:01,01:13:05,"Wilson, John 320"
--:--:--,--,--,--,--:--:--,01:17:01,"Lake, Colin 1123"
04:59:08,129,580,624,03:46:49,00:55:22,"Besançon, Fabien 1955"
--:--:--,--,--,--,--:--:--,--:--:--,"Pheng, Lim Chee 1126"
04:48:06,175,908,1039,04:36:08,00:56:04,"Eckersley, Heath 1398"
04:19:11,36,49,53,03:29:55,00:50:34,"Don, Tim 57"
06:36:07,--,--,--,--:--:--,01:08:32,"Winegarner, Jeni L. 375"
04:47:08,54,376,405,03:48:40,00:50:17,"Martin, Franck 1353"
05:33:16,226,1230,1545,04:32:16,01:14:38,"Berger, Georg 1334"
04:52:39,43,304,328,03:18:21,01:05:29,"Holmes, Donnacha 1295"
06:44:50,69,488,1919,04:26:46,01:30:50,"Holmer, Linda 1932"
05:20:41,176,1004,1168,04:08:29,01:03:58,"Procopio, Federico 932"
04:58:36,1,23,309,03:15:22,01:03:28,"Dommer, Janette 1203"
04:45:03,63,542,582,03:53:22,00:59:53,"Schmidt, Christof 1069"
05:20:12,24,150,1097,04:05:04,01:02:13,"Zijderveld, Wilhelmina Barbara 1950"
--:--:--,--,--,--,--:--:--,--:--:--,"Purcell, Steven 1364"
04:43:52,67,290,313,03:25:15,01:06:41,"Martin, Alexander 1737"
04:40:53,16,89,96,03:16:53,00:53:44,"Takenaka, Alexandre 1701"
07:20:04,186,1587,2179,06:09:23,01:17:22,"Fujitani, Gavin 2107"
05:46:32,198,1075,1281,03:40:24,01:11:19,"Antonelli Lehoczki, Mauricio 960"
04:45:42,95,400,431,03:38:17,01:04:08,"Wolpert, Andreas 1792"
04:52:24,18,18,196,03:22:13,00:52:00,"Adam, Teresa 3019"
05:10:35,21,138,1055,04:14:26,00:58:41,"Alford, Anne 1927"
05:58:40,--,--,--,--:--:--,01:18:33,"Bonfiglio Esper, Elena 1613"
04:30:15,17,85,92,03:17:09,01:03:28,"Curran, James 2022"
04:58:46,32,713,781,03:46:49,01:11:21,"Guglielmo, Fior 697"
04:44:20,81,311,335,03:20:09,01:13:23,"Dendle, Rob 2069"
04:52:01,88,527,564,03:42:12,01:06:07,"Stephane, Bernard 1319"
06:15:43,251,1434,1923,04:37:31,01:49:50,"Zhenhuan, Ding 1456"
05:08:08,212,1099,1328,04:23:39,01:10:29,"MACMILLAN, David 1351"
04:38:12,7,55,59,03:02:44,01:01:35,"De Korver, Derk 1652"
04:45:16,53,360,389,03:30:29,01:06:59,"Mccrann, Patrick 1305"
04:59:13,140,681,740,03:43:56,01:11:38,"Albert, David 2095"
05:38:44,77,1269,1617,04:26:00,01:25:51,"Lüscher, Dieter 502"
05:22:53,221,1191,1476,04:18:57,01:25:22,"Hairlahovic, Nermin 1289"
05:33:18,33,171,1184,03:54:45,01:06:05,"Rossolimo, Amanda 1591"
07:36:48,80,612,2228,06:05:02,01:44:51,"Garcia, Rita 1240"
--:--:--,--,--,--,--:--:--,01:35:21,"Kirihara, Mariko 269"
05:04:44,208,1088,1304,04:24:06,01:15:22,"Wordelman, Mike 1379"
04:47:40,172,885,1003,04:22:37,01:09:04,"Vaughan, Andy 1428"
05:25:18,53,1188,1470,04:24:38,01:13:39,"Bussolati, Antonio 485"
06:30:11,38,543,2041,05:52:32,01:20:25,"Sutra, Marianne 566"
06:12:19,110,1461,1958,05:22:29,01:20:12,"Chamberlain, Graeme 486"
05:07:15,123,796,882,03:50:43,01:07:41,"Gotzler, Mike 1037"
04:35:35,145,650,703,04:01:07,01:13:55,"Lureau, Frederic 1839"
05:10:52,50,1179,1457,04:38:59,01:11:35,"Nixon, Paul 510"
05:17:28,147,1294,1662,05:13:37,01:10:13,"Præstholm, Jan 710"
04:56:09,159,714,782,03:43:22,01:12:46,"Brunelle, Jonathan 1717"
04:51:14,124,530,568,03:40:56,01:08:05,"Kjellander, Mikael 1666"
06:33:18,53,1502,2046,05:48:51,01:18:15,"Myers, Paul 336"
--:--:--,--,--,--,--:--:--,--:--:--,"Shirato, Taro 713"
05:39:28,70,367,1659,05:00:09,01:04:00,"Whitmore, Tarryn 1609"
05:09:31,72,620,669,03:36:11,01:04:16,"Latifi, Michael 2224"
--:--:--,--,--,--,--:--:--,--:--:--,"Kimmer, Jakub 2115"
07:13:33,28,565,2102,05:13:40,01:45:42,"Hardman, Jackie 367"
05:27:49,26,141,1061,03:41:06,01:10:43,"Gervais, Annie 1582"
05:29:48,--,--,--,--:--:--,01:08:55,"Norflett, Rachael 2425"
04:47:57,72,472,505,03:37:49,01:07:59,"Buzanov, Ivan 1264"
04:45:31,37,157,171,03:26:28,00:51:46,"Barbosa, Hugo 1954"
07:16:52,266,1669,2307,08:00:16,01:15:19,"Franco, Guillermo 1343"
05:09:57,61,904,1034,03:59:40,01:08:34,"Capune, William 599"
05:10:59,176,917,1053,03:39:51,01:25:23,"Jin, Yonggyun 1406"
06:30:54,56,513,1985,05:13:39,01:25:46,"Palmer, Julie 831"
06:31:17,69,527,2014,05:46:11,01:11:58,"Loranger, Mary Ellen 1245"
04:55:21,29,247,269,03:11:37,01:06:08,"Vogelsang, Luca 2267"
--:--:--,--,--,--,--:--:--,--:--:--,"Ryan, Kelly 1945"
05:30:26,66,1226,1539,04:30:44,01:16:47,"Joyce, Steve 435"
05:06:44,5,119,1005,04:04:36,01:08:10,"Bonde, Line 2420"
05:05:52,--,--,--,--:--:--,01:03:19,"Boehmer, Briana Noelle 1534"
05:23:01,20,90,916,03:46:24,01:02:56,"Bramley, Kate 2186"
--:--:--,--,--,--,--:--:--,--:--:--,"Orlowski, Jean 773"
04:49:33,82,852,952,04:33:35,00:53:13,"Allen, Mats 2242"
05:06:45,166,771,854,03:46:55,01:11:39,"Bronholo, Alex 1804"
05:03:29,149,759,837,04:01:37,00:53:07,"Billyard, Mark 1956"
05:29:21,39,210,1292,04:15:07,01:00:22,"Carlon, Fiona 2143"
04:38:47,51,225,247,03:33:21,00:58:27,"Kovacs, Gabor 1731"
05:21:12,6,157,1132,04:04:08,01:04:50,"Kobelin, Kayla 2424"
05:01:11,164,933,1078,04:05:25,01:12:17,"Kelly, Gary 987"
05:17:10,85,998,1159,04:04:58,01:08:31,"Aldegheri, Sergio 588"
04:41:39,19,304,328,03:24:28,01:05:57,"Martin, Owen 918"
05:29:45,76,1266,1609,04:35:35,01:20:52,"Abedumdelima, Ernesto 395"
04:58:39,148,767,850,03:41:50,01:21:49,"Halkjær, Morten 1467"
05:37:26,31,1290,1656,04:41:11,01:13:41,"Jonker, Michiel 327"
06:26:14,64,462,1870,04:24:52,01:34:59,"Ya-Ting, Chuang 2213"
07:06:13,117,1550,2122,05:53:08,01:21:32,"Carr, Matthew 427"
05:21:03,31,175,1190,04:01:12,01:12:52,"Meadway, Ginny 1888"
07:47:20,20,637,2301,06:30:44,02:10:46,"Mengel, Ann-Charlotte 260"
04:59:12,70,612,661,03:37:38,01:08:48,"Tremblay, Ross 2315"
05:36:01,8,75,817,03:17:38,01:08:08,"Morales, Florencia 1558"
04:54:00,137,721,792,03:53:50,01:11:00,"Kiuru, Jukka 1407"
05:33:58,10,222,1317,03:55:58,01:12:56,"Mccloskey, Siobhan 2429"
05:06:05,105,1084,1295,04:40:52,00:57:26,"pacheco, santiago 775"
05:04:11,128,576,620,03:47:08,00:53:11,"Van Der Meer, Edo 2090"
05:48:30,155,1322,1708,04:28:37,01:27:16,"Finn, Sean 741"
07:03:54,63,1572,2158,06:09:35,01:20:53,"Slovenski, Charles 343"
06:14:36,15,267,1427,03:42:51,01:04:09,"Sand, Cathrine Engelhardt 2450"
05:48:40,228,1234,1550,04:05:29,01:21:01,"Armstrong, Michael 1085"
05:56:35,42,331,1576,04:27:34,01:03:26,"Bader, Clara-Maria 2349"
04:58:53,128,675,733,03:49:06,01:03:47,"Kitahara, Hideki 1482"
06:26:15,111,1464,1963,05:00:20,01:37:03,"Giblin, Daniel 494"
06:50:25,33,1530,2089,05:22:08,01:51:28,"Sebastiani, Eugenio 245"
06:26:05,228,1584,2175,06:50:54,01:18:47,"Bouché, David 1802"
05:06:31,99,574,618,03:23:19,01:13:32,"Kennedy, Ryan 1480"
04:29:49,--,--,--,--:--:--,00:50:30,"Mcmahon, Brent 17"
07:26:53,31,542,2040,05:14:49,00:57:05,"Scovel, Shannon 2451"
05:29:52,126,1161,1428,04:10:48,01:17:09,"Ahlert, David 648"
04:50:17,75,329,357,03:33:14,00:56:26,"Bradler, Claas 1874"
04:56:58,70,953,1105,04:16:18,01:13:29,"Marinoni, Alberto 622"
04:46:05,18,170,185,03:26:40,00:53:15,"Hermoso Diaz, Alberto 2223"
05:14:52,28,1021,1200,04:11:34,01:06:54,"Broehmer, Daniel 2404"
08:02:41,10,636,2300,06:18:40,02:05:26,"Broder, Kathleen 183"
04:46:54,56,383,413,03:41:12,00:55:46,"Wyllie, Benjamin 1380"
05:32:42,162,938,1084,03:49:45,00:58:48,"Ma, Jonathan 2042"
06:11:18,33,426,1799,04:36:50,01:22:56,"Rudolph-Meier, Marietheres 866"
--:--:--,--,--,--,--:--:--,--:--:--,"Dillon, Darren 657"
04:40:48,28,201,219,03:32:00,00:55:20,"Greco, Antonino 1402"
05:01:48,48,397,428,03:21:52,01:04:00,"Anderton, Daniel 2271"
05:10:59,134,829,920,03:50:00,01:04:13,"Musmanno, Walter 1056"
05:26:59,27,190,1232,03:46:54,01:26:40,"Krall, Alysha 2328"
04:32:55,1,22,22,02:50:56,00:54:47,"Plews, Dan 1685"
06:36:26,54,508,1979,05:00:13,01:29:54,"Heupel, Marketa 825"
05:58:08,40,1361,1780,04:23:17,01:42:31,"Miffand, Jean-Luc 304"
04:53:12,36,419,451,03:32:10,01:03:34,"Henggeler, Daniel 903"
05:08:51,5,63,752,03:36:18,01:11:48,"Bollmann, Michelle 1904"
04:45:52,89,529,567,03:45:54,01:06:05,"Zawadzki, Artur 1330"
04:54:44,51,416,447,03:31:35,01:03:46,"Meier, Dominique 2227"
05:10:10,24,963,1118,04:30:09,00:49:41,"Berggren, Alexander 2402"
04:40:53,4,181,199,03:23:52,01:02:47,"Navjord, André Johnsen  2399"
05:52:08,241,1345,1753,04:46:49,01:17:25,"Thompson, Niall 1163"
--:--:--,--,--,--,--:--:--,--:--:--,"Hill, Warren 131"
04:46:44,30,253,275,03:28:14,01:00:15,"Bruhin, Silvan 2246"
05:18:55,7,243,1375,04:29:10,01:05:56,"Smith, Karen 835"
05:54:24,54,393,1716,04:30:52,01:26:42,"Tikhonovich, Irina 1194"
06:29:44,34,1543,2109,05:43:50,01:55:19,"Knuth, Günther Johannes 239"
04:53:39,139,673,730,03:51:32,01:06:13,"Bogdanov, Alexander 1957"
04:29:11,33,40,42,03:10:34,00:54:26,"Hanson, Matt 23"
05:23:41,4,57,728,03:27:03,01:01:38,"Fardell, Jane 1880"
05:12:04,55,856,957,03:41:12,01:18:36,"Ollier, Stephane 628"
05:46:13,21,214,1300,03:31:39,01:26:58,"Bandholm, Gry 1200"
04:50:19,12,443,475,03:33:21,01:08:28,"Kröll, Thomas 756"
06:28:42,54,1506,2050,05:37:04,01:36:31,"Wortelboer, Willehard 289"
05:00:46,56,506,541,03:27:07,01:10:14,"Kirkham, Dean 1046"
05:11:46,169,817,905,03:51:45,01:04:48,"Lindberg, Olof 1838"
05:07:04,23,632,681,03:25:54,01:14:09,"Burdett, Jim 730"
04:41:25,37,166,181,03:27:31,00:56:05,"Van Ranst, Gijs 1786"
--:--:--,--,--,--,--:--:--,--:--:--,"Kasten, Olaf 906"
06:10:50,29,414,1766,04:27:01,01:19:24,"Haensel, Christina 851"
05:51:06,56,397,1728,04:43:45,01:16:42,"Caspary, Cirstin 1235"
05:15:27,14,76,818,03:33:41,01:10:49,"West, Lesley 2212"
04:48:22,61,267,289,03:21:04,01:03:54,"Du Preez, Jappas 1762"
05:38:05,58,346,1612,04:51:33,01:04:18,"Bennett, Rebecca 2184"
07:21:18,271,1564,2139,05:04:53,01:38:46,"Nguy, Huuphoc 984"
05:51:42,255,1429,1915,05:28:22,01:18:41,"Heard, Sam 1110"
07:39:03,70,627,2262,06:55:30,01:13:51,"Goodall, Elle 108"
05:45:23,33,233,1343,04:06:53,00:58:49,"Sanchez Albo, Amalia 2376"
04:50:03,63,282,304,03:19:49,01:06:55,"Lopez, Sanchez 1831"
04:47:26,159,1348,1757,06:04:22,01:10:22,"Thursting, Wayne 795"
06:22:27,104,1428,1914,04:59:00,01:21:06,"Leske, Ray 501"
05:12:48,180,1019,1196,04:13:10,01:07:51,"Cooper, Graham 891"
05:55:08,73,377,1679,04:19:42,01:30:31,"Ekström, Maria 1540"
04:41:10,65,244,266,03:37:44,00:55:28,"Hauwert, Levi 1973"
04:50:36,62,425,457,03:37:38,01:01:26,"Peiretti, Javier 1312"
05:49:52,46,352,1622,04:36:00,01:04:58,"Rocha, Flavia 1231"
04:19:01,19,19,19,03:08:42,00:47:43,"Maurice, Clavel 25"
06:08:05,221,1466,1969,05:35:44,01:27:02,"Mullan, William 1741"
05:54:25,59,419,1777,04:30:28,01:34:30,"Platel, Helen 1230"
05:39:23,86,1008,1173,03:43:39,01:09:50,"Morin, Paul Edouard 670"
05:44:51,141,1252,1584,04:16:16,01:26:07,"Sanks, Derrek 677"
06:43:06,93,525,2012,05:28:15,01:07:56,"Nowell, Susan 1627"
07:56:08,40,633,2292,06:37:02,01:41:48,"Alper, Jodi 376"
05:43:25,211,1096,1322,03:57:31,01:04:12,"Bylund, Mattias 1390"
04:48:20,113,476,509,03:42:50,01:03:48,"Diaz, David 1719"
04:32:11,29,117,128,03:29:32,00:53:38,"Heneman, Guillaume 2110"
06:54:21,44,1605,2210,06:21:56,01:47:46,"Mcclain, Jim 226"
05:49:08,171,1410,1874,05:21:47,01:15:30,"Bullen, David 104"
04:38:03,70,264,286,03:31:28,01:06:11,"Corti, Marco 1960"
05:26:24,83,888,1007,03:36:57,01:13:59,"Jordan, Zack 2253"
04:53:19,22,182,200,03:07:36,01:04:39,"Robertson, Kevin 1509"
06:53:19,18,1593,2192,06:34:13,01:30:34,"Crawford, James 152"
04:42:46,4,63,68,03:10:49,00:53:14,"De Grooff, David 2290"
05:52:11,49,360,1639,04:25:07,01:19:34,"zucht, marla 1217"
04:38:18,94,358,387,03:46:35,01:01:15,"Anderson, Magnus 2064"
05:44:46,28,252,1393,04:08:05,01:01:41,"White, Robin 1198"
04:32:06,2,36,38,03:05:02,00:55:36,"Stormo, Lars Petter 1699"
04:57:10,76,334,362,03:17:13,01:05:41,"Derosso Teixeira, Andre 1812"
05:24:57,48,260,1414,04:16:28,01:16:58,"Octave, Maryanne 1560"
05:09:05,206,1168,1437,04:41:16,01:11:03,"Bischoff, Michael 1714"
05:05:37,173,835,931,03:47:50,01:14:44,"Hill, John 1825"
05:34:14,46,1421,1900,05:56:26,01:05:20,"Macnaughton, Peter 302"
04:31:31,55,226,248,03:32:51,01:07:02,"Martin, Francis 1985"
--:--:--,--,--,--,--:--:--,--:--:--,"Schinkel, Christian 1745"
04:25:47,66,579,623,04:14:37,01:03:19,"Van Meirhaeghe, Jef 2282"
--:--:--,--,--,--,--:--:--,--:--:--,"Hess, Beverly 382"
05:00:26,90,381,411,03:19:36,01:06:31,"Schnöring, Dirk 1857"
05:18:18,12,73,804,03:34:51,01:06:51,"Oldham, Rosie 2206"
05:07:07,55,382,412,03:16:07,01:04:15,"Bravo, Martin 1263"
05:57:22,66,475,1892,05:30:52,01:05:53,"Shi, Lina 2210"
04:21:02,17,17,17,03:02:00,00:50:41,"Cunnama, James 6"
05:00:56,100,1066,1269,04:33:32,01:03:39,"Mellinger, Todd 624"
04:58:26,97,367,396,03:21:11,01:04:53,"Kamiya, Taihei 2055"
04:40:35,10,122,133,03:24:41,00:53:04,"Sørensen, Carsten Demant 1318"
05:39:47,19,200,1259,03:42:42,01:18:52,"Verhoeven, Elly 1253"
05:33:28,75,1264,1605,04:47:54,01:05:47,"Hooper, Michael 498"
04:49:55,103,427,459,03:35:35,01:03:27,"Mccarron, Michael 1675"
05:29:53,31,174,1189,03:55:49,01:08:11,"Legaria Menéndez, Ursula 2189"
04:40:51,34,41,43,03:00:16,00:54:11,"Petersen-Bach, Jens 37"
05:14:23,170,965,1120,03:56:44,01:10:05,"Daniels, Stuart 1094"
--:--:--,--,--,--,--:--:--,--:--:--,"Mccrillis, Lisa 1938"
--:--:--,--,--,--,--:--:--,--:--:--,"Dorrill, Jeff 400"
05:11:12,157,901,1028,03:48:27,01:18:39,"Lee, Kyu-Seon 1049"
07:19:13,39,1573,2159,05:52:41,01:26:23,"Jovine, Alessandro 237"
04:33:59,138,842,938,04:33:36,01:03:59,"Figueiredo, Paulo 973"
06:19:10,85,1324,1717,04:04:53,01:22:01,"Bruelhart, Martin Daniel 456"
05:15:11,13,1165,1432,04:02:50,01:42:34,"Kaudela, Karl 328"
05:53:13,32,183,1210,03:38:44,01:06:00,"Uji, Kimiko 1924"
06:28:48,26,473,1887,05:03:31,01:03:24,"Tichenor, Taylor 2426"
06:02:24,190,970,1126,03:15:09,01:07:08,"Caron, Martin 1266"
05:02:27,197,1010,1177,04:15:59,01:13:24,"Johnsson, Dan 1300"
06:31:48,106,1439,1930,04:59:26,01:18:45,"Fisch, Michael 491"
04:51:28,116,502,537,03:45:24,00:59:40,"Mcmahon, Joshua 1986"
04:50:46,43,116,127,03:19:32,00:47:58,"Chrabot, Matt 49"
--:--:--,--,--,--,--:--:--,--:--:--,"Mcgregor, David 994"
05:26:40,3,1259,1596,04:35:53,01:26:20,"Ireland, Len 208"
04:41:27,48,473,506,03:49:06,01:05:41,"Becker, Phillip 880"
04:36:50,84,325,351,03:45:00,00:59:24,"Sokk, Harri 2086"
05:04:37,19,149,1093,04:15:16,01:07:20,"Andresen, Julie Flakne 2366"
05:26:32,45,232,1342,04:25:14,00:59:02,"Proffit, Shannon 1892"
05:11:26,186,958,1112,04:09:07,01:05:27,"Gleeson, John 1346"
04:37:58,26,27,28,02:59:03,00:47:41,"Chevrot, Denis 46"
06:54:15,185,1542,2108,05:53:18,01:17:43,"Lalli, Michael 2119"
06:07:27,16,1440,1931,05:19:39,01:20:05,"Clark, Chris 197"
04:38:06,91,671,727,04:10:56,01:03:25,"Anderson, Stuart 877"
04:41:56,14,134,145,03:07:28,01:09:22,"Harrington, James 1290"
04:38:48,85,326,352,03:48:15,00:51:28,"Hsieh, Shen-Yen 1974"
04:42:30,42,188,206,03:15:44,01:09:15,"Goossens, Tony 1766"
04:40:54,110,464,497,03:56:05,00:55:35,"Higgins, Mark 1824"
06:08:59,37,438,1818,04:54:41,01:11:43,"Wheeler, Emma 872"
05:01:47,13,814,902,03:49:51,01:10:58,"Smith, Kenneth 419"
04:45:03,96,402,433,03:46:50,00:58:13,"Shannon, Rob 1785"
06:14:29,95,537,2032,06:20:02,01:04:23,"Bearden, Marcy 1612"
06:00:20,164,1382,1821,04:36:55,01:32:48,"Vega, Alvaro 684"
05:09:26,2,61,744,03:41:58,01:03:31,"Lacerda, Carla 2428"
04:30:46,7,47,51,03:08:37,00:59:00,"Drake, Robert 2024"
06:42:53,27,553,2070,05:54:39,01:19:47,"Munton, Deborah 389"
04:53:40,3,558,601,03:44:13,01:04:46,"Trauger, Thomas 478"
05:45:03,34,286,1479,04:21:24,01:01:11,"Evison, Jocie 1237"
06:17:33,20,451,1845,04:40:14,01:19:43,"Bastian, Kerstin 570"
05:06:55,31,708,774,03:47:29,01:03:29,"Orton, Bob 630"
04:53:03,80,344,373,03:19:59,01:08:11,"Picard, Raynard 1684"
05:06:22,163,850,949,03:43:33,01:18:55,"Williams, David 1434"
06:11:53,53,316,1549,03:57:31,01:14:39,"Tobar, Cintia 2196"
05:28:55,252,1467,1970,06:18:46,01:20:35,"Evans, Randall 1280"
05:11:48,30,147,1087,04:08:45,01:04:52,"Killam, Carly 2188"
05:07:23,142,1253,1587,05:00:11,01:20:25,"Streetman, Dan 2463"
06:32:23,123,1607,2213,07:12:33,01:25:33,"Buchan, Peter 483"
04:42:56,107,447,479,03:44:15,01:04:26,"Lipowski, Marcin 1772"
05:08:53,169,875,988,04:02:07,01:04:58,"Österberg, Jacob 1310"
05:06:02,15,485,518,03:26:42,01:01:38,"Fasanelli, Daniel 696"
04:44:33,68,604,648,03:59:21,01:02:40,"Mcpeek-Bechtold, Nolan 2225"
07:21:24,7,1634,2259,06:20:38,01:53:38,"Hulse, George 133"
05:24:43,14,112,985,03:40:56,01:09:35,"Wisby, Amy 2361"
04:22:21,42,73,79,03:35:16,00:50:39,"Clarke, Will 33"
--:--:--,--,--,--,--:--:--,--:--:--,"Lemoenner, Yann 760"
07:06:00,35,533,2028,05:03:51,01:24:04,"Criado Gamez, Juana 546"
05:35:23,57,1196,1483,04:14:01,01:10:52,"Graff, Andre 2469"
05:47:44,247,1389,1832,05:12:49,01:15:06,"Graff, Jamie 2478"
05:11:54,216,1180,1460,04:39:19,01:11:52,"Cesar Pocas, Augusto 1143"
05:03:25,154,837,933,04:02:13,01:01:33,"PRANDINI, STEFANO 2084"
04:44:03,35,152,165,03:13:46,01:03:07,"Basel, Jörn 1755"
05:03:05,158,711,778,03:38:16,01:15:28,"Meyer, Justus 1845"
06:36:43,51,496,1950,05:21:34,00:59:16,"Molenda, Charlotte 2357"
04:47:02,93,356,385,03:22:05,01:13:42,"Wonke, Martin 2009"
04:09:06,9,9,9,03:06:18,00:50:51,"Wurf, Cameron 19"
04:41:12,135,715,784,04:07:29,01:07:07,"Philippe, Xavier 1313"
06:01:55,252,1405,1865,04:58:16,01:22:21,"Gibson, Martin 1105"
04:54:45,68,292,315,03:18:14,01:03:53,"Dudu, Andrei Dan 1763"
04:53:23,122,541,579,03:45:11,01:02:19,"Parent, Martin 2083"
04:55:32,111,458,491,03:28:19,01:08:25,"Memmo, Rodrigo 1987"
05:07:13,129,676,734,03:34:57,01:09:57,"Thiel, Dominik-Paul 1371"
04:47:38,150,691,754,03:39:57,01:25:50,"Starr, David 1864"
--:--:--,--,--,--,--:--:--,--:--:--,"Egger, Markus 1459"
06:39:39,32,503,1968,05:05:33,01:22:56,"Sasaki, Miki 558"
07:29:14,17,618,2238,06:13:59,01:45:49,"North, Paula 256"
04:58:13,39,1097,1325,04:47:23,01:01:43,"Glah, Ken 403"
04:40:43,48,203,221,03:23:38,01:05:04,"Marcilloux, Laurent 1983"
04:52:48,17,552,594,03:42:27,01:03:53,"Arai, Shinichiro 590"
05:01:26,186,1036,1224,04:33:27,01:03:30,"Rogan, Michael 1149"
04:56:45,117,785,868,03:56:54,01:11:07,"Sanderson, Jody 1150"
04:50:37,35,250,272,03:24:08,00:58:08,"Indraccolo, Gabriele 1296"
07:14:30,5,546,2053,04:49:36,01:38:17,"Furu, Joanne 251"
05:17:15,12,1154,1413,04:06:05,01:36:01,"Hatlevoll, Willy 281"
04:52:13,50,208,226,03:27:45,00:49:47,"Minogue, Josh 1989"
04:43:02,31,215,235,03:27:53,01:00:28,"Olcina, Guillermo 1309"
--:--:--,--,--,--,--:--:--,01:02:14,"Hayashimoto, Kae 2434"
04:48:29,10,10,107,03:07:15,00:58:24,"Corbin, Linsey 3018"
05:24:22,35,1069,1272,04:12:39,01:03:57,"Loder, Nikolaus 437"
04:30:37,--,--,--,--:--:--,01:03:42,"Blokland, Jan 426"
05:39:54,3,521,2002,06:09:41,01:28:14,"Houbolt, Mary 259"
04:49:37,130,551,592,03:47:57,01:00:27,"Laybourne, Gary 1836"
05:21:28,65,927,1070,03:43:16,01:17:01,"Ljungcrantz, Jan David 762"
04:52:30,76,483,516,03:38:11,01:04:50,"Layton, Scott 1409"
05:07:17,28,163,1164,04:21:56,01:03:30,"Rodzevik, Terri 1894"
04:49:40,87,523,560,03:46:09,01:04:10,"Henrique Manzini, Paulo 1292"
04:53:11,59,231,253,03:26:37,00:54:10,"Jung, Andreas 2075"
05:25:15,50,278,1455,04:26:46,01:10:45,"Arthur, Megan 1611"
05:22:30,52,375,1673,05:05:42,01:10:54,"Blanco, Jordan 1172"
05:04:35,172,834,929,03:48:39,01:14:23,"Wilson, Aaron 1752"
04:35:02,67,562,605,04:02:46,01:03:40,"Jauner, Marc Stefan 1044"
04:54:30,108,432,464,03:33:17,01:01:27,"Curling, Richard 2068"
05:30:16,55,299,1504,04:28:26,01:12:44,"Wilson, Kristen 1571"
05:06:26,143,635,684,03:38:26,01:03:45,"Sanches Neto, Miguel 1692"
05:08:10,8,58,732,03:39:34,01:05:48,"Hockley, Krystle 2151"
